,date,tavg,tmin,tmax,prcp,wspd,wpgt,pres,year,month,day,time
734,2024-01-05,8.3,5.0,12.0,2.5,3.8,29.6,1016.7,2024,1,5,00:00:00
735,2024-01-06,7.0,3.0,13.0,0.0,3.2,20.0,1023.2,2024,1,6,00:00:00
736,2024-01-07,7.3,3.0,14.0,0.0,7.0,28.0,1023.3,2024,1,7,00:00:00
737,2024-01-08,7.3,6.0,9.0,4.2,12.0,26.0,1019.8,2024,1,8,00:00:00
738,2024-01-09,8.6,7.0,10.0,10.1,12.7,36.0,1017.7,2024,1,9,00:00:00
739,2024-01-10,10.6,8.0,14.0,1.8,7.3,37.0,1019.5,2024,1,10,00:00:00
740,2024-01-11,7.9,4.0,13.0,0.0,7.4,32.0,1021.5,2024,1,11,00:00:00
741,2024-01-12,8.9,6.0,12.0,0.0,19.6,38.9,1020.7,2024,1,12,00:00:00
742,2024-01-13,12.6,11.0,14.0,26.6,16.0,37.0,1017.2,2024,1,13,00:00:00
743,2024-01-14,15.0,12.0,16.0,44.6,21.7,37.0,1014.9,2024,1,14,00:00:00
744,2024-01-15,15.7,15.0,16.0,19.4,12.6,32.0,1012.7,2024,1,15,00:00:00
745,2024-01-16,16.9,15.0,19.0,15.0,30.0,76.0,1004.9,2024,1,16,00:00:00
746,2024-01-17,15.5,15.0,16.0,25.7,27.0,57.4,999.3,2024,1,17,00:00:00
747,2024-01-18,13.6,11.0,15.0,8.7,10.4,51.8,1008.2,2024,1,18,00:00:00
748,2024-01-19,11.5,7.0,16.0,0.0,10.0,31.0,1010.4,2024,1,19,00:00:00
749,2024-01-20,8.6,5.0,13.0,0.0,11.8,24.1,1024.9,2024,1,20,00:00:00
750,2024-01-21,10.0,6.0,14.0,0.0,15.9,28.0,1032.6,2024,1,21,00:00:00
751,2024-01-22,13.1,11.0,14.0,0.7,19.2,38.0,1035.3,2024,1,22,00:00:00
752,2024-01-23,14.2,11.0,17.0,0.0,5.8,22.2,1036.6,2024,1,23,00:00:00
753,2024-01-24,15.2,12.0,22.0,0.0,9.7,27.8,1034.7,2024,1,24,00:00:00
754,2024-01-25,13.8,10.0,19.0,0.0,12.1,24.1,1032.6,2024,1,25,00:00:00
755,2024-01-26,12.9,7.0,21.0,0.0,7.1,24.1,1030.2,2024,1,26,00:00:00
756,2024-01-27,15.6,12.0,21.0,0.0,16.3,31.0,1025.5,2024,1,27,00:00:00
757,2024-01-28,14.5,10.0,20.0,0.0,13.6,25.9,1023.5,2024,1,28,00:00:00
758,2024-01-29,14.8,11.0,19.0,0.0,12.7,31.0,1025.2,2024,1,29,00:00:00
759,2024-01-30,13.8,10.0,19.0,0.0,10.6,25.9,1028.5,2024,1,30,00:00:00
760,2024-01-31,13.4,9.0,18.0,0.0,7.6,25.9,1032.4,2024,1,31,00:00:00
761,2024-02-01,13.7,9.0,21.0,0.0,7.0,24.1,1034.1,2024,2,1,00:00:00
762,2024-02-02,15.7,10.0,22.0,0.0,12.5,33.0,1030.3,2024,2,2,00:00:00
763,2024-02-03,14.9,10.0,20.0,0.0,11.5,31.0,1029.5,2024,2,3,00:00:00
764,2024-02-04,11.6,7.0,17.0,0.0,4.7,24.1,1030.9,2024,2,4,00:00:00
765,2024-02-05,10.9,7.0,16.0,0.0,4.7,22.2,1029.4,2024,2,5,00:00:00
766,2024-02-06,11.8,8.0,15.0,0.0,10.0,23.0,1027.0,2024,2,6,00:00:00
767,2024-02-07,15.0,13.0,16.0,1.6,24.4,51.0,1021.1,2024,2,7,00:00:00
768,2024-02-08,14.6,13.0,16.0,31.7,38.4,71.0,1003.0,2024,2,8,00:00:00
769,2024-02-09,13.3,12.0,14.0,29.8,19.7,55.0,990.4,2024,2,9,00:00:00
770,2024-02-10,11.4,9.0,13.0,8.4,17.6,62.0,1003.9,2024,2,10,00:00:00
771,2024-02-11,11.4,8.0,15.0,7.9,14.9,35.0,1007.8,2024,2,11,00:00:00
772,2024-02-12,14.6,13.0,16.0,2.6,11.7,35.2,1014.7,2024,2,12,00:00:00
773,2024-02-13,15.3,14.0,16.0,0.3,16.1,35.0,1020.3,2024,2,13,00:00:00
774,2024-02-14,18.6,16.0,23.0,2.8,12.8,31.0,1017.0,2024,2,14,00:00:00
775,2024-02-15,15.5,11.0,20.0,14.2,12.8,55.0,1013.8,2024,2,15,00:00:00
776,2024-02-16,13.2,11.0,17.0,0.0,6.0,20.4,1025.6,2024,2,16,00:00:00
777,2024-02-17,13.0,10.0,18.0,0.0,7.7,23.0,1031.7,2024,2,17,00:00:00
778,2024-02-18,12.9,8.0,19.0,0.0,6.6,27.0,1034.7,2024,2,18,00:00:00
779,2024-02-19,15.0,10.0,21.0,0.0,7.5,22.2,1032.4,2024,2,19,00:00:00
780,2024-02-20,14.6,10.0,21.0,0.0,8.9,25.9,1029.8,2024,2,20,00:00:00
781,2024-02-21,12.7,9.0,16.0,0.0,9.2,24.1,1026.3,2024,2,21,00:00:00
782,2024-02-22,13.2,10.0,15.0,10.3,20.9,69.0,1017.5,2024,2,22,00:00:00
783,2024-02-23,10.5,7.0,13.0,28.7,20.2,49.0,1015.3,2024,2,23,00:00:00
784,2024-02-24,11.3,8.0,14.0,15.7,14.7,63.0,1016.9,2024,2,24,00:00:00
785,2024-02-25,14.0,12.0,15.0,7.2,20.6,51.0,1012.2,2024,2,25,00:00:00
786,2024-02-26,10.6,8.0,13.0,4.3,22.8,55.0,1015.6,2024,2,26,00:00:00
787,2024-02-27,9.4,5.0,14.0,0.0,15.2,43.0,1026.1,2024,2,27,00:00:00
788,2024-02-28,10.7,6.0,15.0,0.0,12.3,35.2,1027.0,2024,2,28,00:00:00
789,2024-02-29,11.0,7.0,14.0,2.0,14.1,54.0,1024.3,2024,2,29,00:00:00
790,2024-03-01,11.1,7.0,14.0,12.7,11.9,35.2,1020.3,2024,3,1,00:00:00
791,2024-03-02,10.9,7.0,13.0,14.0,18.7,62.0,1007.9,2024,3,2,00:00:00
792,2024-03-03,9.9,5.0,14.0,10.2,6.1,31.5,1014.7,2024,3,3,00:00:00
793,2024-03-04,12.8,9.0,15.0,8.4,11.5,43.0,1018.6,2024,3,4,00:00:00
794,2024-03-05,10.4,6.0,15.0,0.0,0.4,24.1,1024.7,2024,3,5,00:00:00
795,2024-03-06,11.5,7.0,15.0,0.0,11.8,38.9,1018.2,2024,3,6,00:00:00
796,2024-03-07,10.4,8.0,13.0,37.4,26.6,48.2,1002.7,2024,3,7,00:00:00
797,2024-03-08,11.2,8.0,14.0,39.7,23.8,58.0,1000.1,2024,3,8,00:00:00
798,2024-03-09,10.2,7.0,13.0,26.4,16.1,49.0,993.5,2024,3,9,00:00:00
799,2024-03-10,12.2,10.0,14.0,26.9,18.3,49.0,1005.8,2024,3,10,00:00:00
800,2024-03-11,11.9,8.0,15.0,1.1,7.3,29.6,1021.5,2024,3,11,00:00:00
801,2024-03-12,11.5,5.0,18.0,0.0,2.1,25.9,1021.2,2024,3,12,00:00:00
802,2024-03-13,14.0,9.0,20.0,0.0,6.1,25.9,1015.4,2024,3,13,00:00:00
803,2024-03-14,13.7,10.0,16.0,8.0,14.4,40.8,1016.8,2024,3,14,00:00:00
804,2024-03-15,14.0,11.0,16.0,1.3,6.4,26.0,1021.8,2024,3,15,00:00:00
805,2024-03-16,15.3,13.0,19.0,1.1,12.0,36.0,1022.9,2024,3,16,00:00:00
806,2024-03-17,15.6,13.0,21.0,0.0,8.6,25.0,1020.3,2024,3,17,00:00:00
807,2024-03-18,15.0,10.0,24.0,0.0,8.5,31.5,1016.9,2024,3,18,00:00:00
808,2024-03-19,12.5,9.0,15.0,0.0,7.3,27.8,1015.3,2024,3,19,00:00:00
809,2024-03-20,12.5,9.0,17.0,0.0,15.1,60.0,1015.0,2024,3,20,00:00:00
810,2024-03-21,17.0,8.0,26.0,0.0,10.0,31.5,1017.2,2024,3,21,00:00:00
811,2024-03-22,19.5,13.0,26.0,0.0,8.4,35.2,1015.9,2024,3,22,00:00:00
812,2024-03-23,20.6,15.0,27.0,0.0,11.9,48.0,1014.9,2024,3,23,00:00:00
813,2024-03-24,16.8,11.0,23.0,0.0,9.0,35.2,1010.3,2024,3,24,00:00:00
814,2024-03-25,10.9,6.0,14.0,6.4,19.2,49.0,1001.7,2024,3,25,00:00:00
815,2024-03-26,8.7,5.0,13.0,12.4,18.5,63.0,997.4,2024,3,26,00:00:00
816,2024-03-27,12.0,10.0,15.0,13.3,21.5,64.0,996.0,2024,3,27,00:00:00
817,2024-03-28,12.1,10.0,15.0,20.4,22.5,64.8,994.8,2024,3,28,00:00:00
818,2024-03-29,10.7,8.5,13.0,17.6,13.3,38.9,995.7,2024,3,29,00:00:00
819,2024-03-30,9.0,8.0,11.0,22.1,14.7,35.2,991.3,2024,3,30,00:00:00
820,2024-03-31,10.3,6.7,14.0,11.9,16.9,44.0,996.1,2024,3,31,00:00:00
821,2024-04-01,12.5,10.0,15.0,19.0,16.4,44.5,1010.3,2024,4,1,00:00:00
822,2024-04-02,13.9,12.8,16.0,9.4,30.5,59.0,1013.2,2024,4,2,00:00:00
823,2024-04-03,15.0,14.0,17.0,3.8,20.0,42.6,1018.4,2024,4,3,00:00:00
824,2024-04-04,14.8,12.0,16.0,0.8,19.4,46.3,1016.3,2024,4,4,00:00:00
825,2024-04-05,19.8,15.0,26.0,0.0,29.5,51.0,1007.9,2024,4,5,00:00:00
826,2024-04-06,15.5,13.0,18.0,13.1,19.3,48.2,1009.2,2024,4,6,00:00:00
827,2024-04-07,14.8,12.0,17.0,1.1,10.2,37.0,1014.7,2024,4,7,00:00:00
828,2024-04-08,13.0,9.0,15.0,15.4,20.5,48.2,1015.4,2024,4,8,00:00:00
829,2024-04-09,11.0,6.0,15.0,0.0,10.4,37.0,1029.8,2024,4,9,00:00:00
830,2024-04-10,13.2,6.0,19.0,0.0,8.4,29.6,1030.2,2024,4,10,00:00:00
831,2024-04-11,18.7,10.0,27.0,0.0,10.6,30.0,1028.0,2024,4,11,00:00:00
832,2024-04-12,20.6,16.0,28.0,0.0,11.4,25.9,1028.0,2024,4,12,00:00:00
833,2024-04-13,17.9,13.0,24.0,0.0,7.2,25.9,1026.4,2024,4,13,00:00:00
834,2024-04-14,18.3,14.0,24.0,0.0,8.1,25.9,1022.8,2024,4,14,00:00:00
835,2024-04-15,16.1,12.0,22.0,0.0,11.4,40.8,1022.1,2024,4,15,00:00:00
836,2024-04-16,16.1,9.0,22.0,0.0,9.6,37.0,1018.6,2024,4,16,00:00:00
837,2024-04-17,17.7,10.0,24.0,0.0,12.6,33.3,1014.9,2024,4,17,00:00:00
838,2024-04-18,20.5,14.0,26.0,0.0,11.7,40.8,1014.2,2024,4,18,00:00:00
839,2024-04-19,18.6,15.0,24.0,0.7,18.0,40.8,1015.8,2024,4,19,00:00:00
840,2024-04-20,17.6,12.0,23.0,1.4,8.8,29.6,1015.1,2024,4,20,00:00:00
841,2024-04-21,18.3,13.0,25.0,0.0,12.9,35.2,1014.1,2024,4,21,00:00:00
842,2024-04-22,17.6,12.0,23.0,0.0,14.2,37.0,1015.5,2024,4,22,00:00:00
843,2024-04-23,16.5,12.0,21.0,0.0,18.0,40.0,1018.6,2024,4,23,00:00:00
844,2024-04-24,14.8,10.0,20.0,0.0,14.2,40.8,1018.6,2024,4,24,00:00:00
845,2024-04-25,13.6,12.0,16.0,0.6,15.5,44.5,1013.4,2024,4,25,00:00:00
846,2024-04-26,12.7,9.0,16.0,12.0,10.0,37.0,1004.7,2024,4,26,00:00:00
847,2024-04-27,10.9,8.0,14.0,8.5,12.6,38.9,1002.6,2024,4,27,00:00:00
848,2024-04-28,11.3,7.0,15.0,2.1,13.3,44.5,1013.7,2024,4,28,00:00:00
849,2024-04-29,11.5,5.0,15.0,0.0,8.3,37.0,1018.5,2024,4,29,00:00:00
850,2024-04-30,13.1,11.0,16.0,8.9,14.5,33.3,1015.5,2024,4,30,00:00:00
851,2024-05-01,10.8,8.0,13.0,11.7,11.8,35.2,1014.9,2024,5,1,00:00:00
852,2024-05-02,12.0,8.0,15.0,12.7,11.9,33.3,1017.8,2024,5,2,00:00:00
853,2024-05-03,13.4,10.0,16.0,4.0,22.5,49.0,1018.6,2024,5,3,00:00:00
854,2024-05-04,15.5,14.0,17.0,7.7,24.3,50.0,1015.8,2024,5,4,00:00:00
855,2024-05-05,15.4,13.0,18.0,16.5,22.0,48.2,1013.3,2024,5,5,00:00:00
856,2024-05-06,13.0,7.0,16.0,0.0,13.3,40.8,1017.2,2024,5,6,00:00:00
857,2024-05-07,15.4,8.0,21.0,0.0,8.6,33.3,1020.5,2024,5,7,00:00:00
858,2024-05-08,20.1,13.0,27.0,0.0,12.9,38.9,1018.6,2024,5,8,00:00:00
859,2024-05-09,20.9,14.0,28.0,0.0,12.2,29.6,1015.3,2024,5,9,00:00:00
860,2024-05-10,18.5,14.0,22.0,0.0,8.5,24.1,1014.1,2024,5,10,00:00:00
861,2024-05-11,16.4,14.0,18.0,0.0,13.0,40.8,1016.3,2024,5,11,00:00:00
862,2024-05-12,15.1,13.0,18.0,0.0,11.5,35.2,1019.0,2024,5,12,00:00:00
863,2024-05-13,15.2,13.0,16.0,7.8,12.9,38.9,1014.7,2024,5,13,00:00:00
864,2024-05-14,14.2,12.0,16.0,1.3,12.6,41.0,1013.1,2024,5,14,00:00:00
865,2024-05-15,12.8,10.0,17.0,1.9,5.4,32.0,1012.2,2024,5,15,00:00:00
866,2024-05-16,14.3,13.0,16.0,5.1,11.2,39.0,1009.9,2024,5,16,00:00:00
867,2024-05-17,13.8,10.0,17.0,0.4,9.3,43.0,1012.3,2024,5,17,00:00:00
868,2024-05-18,14.2,12.0,17.0,0.3,8.4,27.8,1014.2,2024,5,18,00:00:00
869,2024-05-19,14.4,10.0,18.0,0.2,12.0,47.0,1013.2,2024,5,19,00:00:00
870,2024-05-20,14.5,10.0,17.0,0.0,7.1,37.0,1014.8,2024,5,20,00:00:00
871,2024-05-21,14.3,11.0,17.0,2.7,5.8,29.6,1018.5,2024,5,21,00:00:00
872,2024-05-22,14.4,11.0,17.0,1.1,10.8,39.0,1020.7,2024,5,22,00:00:00
873,2024-05-23,14.0,8.0,19.0,0.0,13.9,40.8,1019.4,2024,5,23,00:00:00
874,2024-05-24,14.7,9.0,19.0,0.0,5.8,27.8,1016.3,2024,5,24,00:00:00
875,2024-05-25,15.2,11.0,19.0,0.1,9.7,27.8,1018.5,2024,5,25,00:00:00
876,2024-05-26,15.8,12.0,18.0,0.0,16.1,46.0,1020.4,2024,5,26,00:00:00
877,2024-05-27,14.5,10.0,19.0,0.0,13.9,42.6,1020.9,2024,5,27,00:00:00
878,2024-05-28,16.1,10.0,21.0,0.0,11.0,38.9,1019.7,2024,5,28,00:00:00
879,2024-05-29,16.6,11.0,22.0,0.0,10.7,37.0,1018.0,2024,5,29,00:00:00
880,2024-05-30,20.0,13.0,26.0,0.0,7.0,37.0,1013.2,2024,5,30,00:00:00
881,2024-05-31,23.8,16.0,31.0,0.0,11.2,38.9,1010.3,2024,5,31,00:00:00
882,2024-06-01,24.6,19.0,31.0,0.0,16.1,44.5,1012.2,2024,6,1,00:00:00
883,2024-06-02,22.6,18.0,27.0,0.0,17.3,44.5,1014.6,2024,6,2,00:00:00
884,2024-06-03,22.7,18.0,28.0,0.0,12.4,35.2,1013.8,2024,6,3,00:00:00
885,2024-06-04,18.2,14.0,23.0,0.0,5.7,24.1,1014.2,2024,6,4,00:00:00
886,2024-06-05,18.0,15.0,21.0,0.0,4.0,25.9,1015.8,2024,6,5,00:00:00
887,2024-06-06,17.7,14.0,22.0,0.0,7.9,29.6,1014.6,2024,6,6,00:00:00
888,2024-06-07,22.0,17.0,29.0,0.2,8.8,34.0,1011.0,2024,6,7,00:00:00
889,2024-06-08,18.8,17.0,21.0,20.4,9.0,32.0,1012.5,2024,6,8,00:00:00
890,2024-06-09,18.3,16.0,21.0,0.0,6.4,27.8,1012.1,2024,6,9,00:00:00
891,2024-06-10,19.4,15.0,24.0,0.0,9.2,37.0,1012.8,2024,6,10,00:00:00
892,2024-06-11,17.6,12.0,23.0,0.0,13.3,42.6,1015.7,2024,6,11,00:00:00
893,2024-06-12,16.8,12.0,21.0,0.0,14.6,42.6,1018.1,2024,6,12,00:00:00
894,2024-06-13,16.0,13.0,19.0,0.0,8.7,27.8,1020.0,2024,6,13,00:00:00
895,2024-06-14,16.6,14.0,19.0,1.7,13.5,38.0,1018.0,2024,6,14,00:00:00
896,2024-06-15,15.2,11.0,19.0,0.0,10.1,37.0,1019.3,2024,6,15,00:00:00
897,2024-06-16,16.7,13.0,19.0,0.3,11.5,29.6,1016.5,2024,6,16,00:00:00
898,2024-06-17,17.2,17.0,19.0,8.9,19.2,38.9,1011.9,2024,6,17,00:00:00
899,2024-06-18,17.2,15.0,19.0,1.3,7.7,31.5,1011.6,2024,6,18,00:00:00
900,2024-06-19,16.8,13.0,21.0,0.7,10.3,31.5,1014.9,2024,6,19,00:00:00
901,2024-06-20,16.3,12.0,20.0,0.0,14.6,45.0,1018.8,2024,6,20,00:00:00
902,2024-06-21,15.1,11.0,18.0,0.0,13.4,46.0,1023.5,2024,6,21,00:00:00
903,2024-06-22,16.2,11.0,20.0,0.0,14.1,48.0,1023.7,2024,6,22,00:00:00
904,2024-06-23,20.2,15.0,25.0,0.0,10.7,35.2,1017.4,2024,6,23,00:00:00
905,2024-06-24,19.5,16.0,26.0,0.0,6.3,24.1,1011.9,2024,6,24,00:00:00
906,2024-06-25,16.5,16.0,18.0,0.6,8.1,27.8,1011.7,2024,6,25,00:00:00
907,2024-06-26,18.7,16.0,22.0,0.0,10.0,33.0,1009.9,2024,6,26,00:00:00
908,2024-06-27,19.8,16.0,25.0,0.0,8.6,24.1,1011.0,2024,6,27,00:00:00
909,2024-06-28,18.5,17.0,20.0,7.6,10.6,31.0,1013.6,2024,6,28,00:00:00
910,2024-06-29,17.4,16.0,19.0,0.6,13.4,44.0,1016.1,2024,6,29,00:00:00
911,2024-06-30,17.7,16.0,20.0,1.9,10.6,25.9,1016.9,2024,6,30,00:00:00
912,2024-07-01,19.1,15.0,25.0,0.0,9.0,31.5,1020.2,2024,7,1,00:00:00
913,2024-07-02,21.4,15.0,28.0,0.0,8.3,33.3,1019.0,2024,7,2,00:00:00
914,2024-07-03,18.5,14.0,23.0,0.0,6.8,33.3,1015.9,2024,7,3,00:00:00
915,2024-07-04,22.1,14.0,31.0,0.0,6.4,27.8,1012.6,2024,7,4,00:00:00
916,2024-07-05,19.5,16.0,23.0,0.0,10.2,41.0,1010.8,2024,7,5,00:00:00
917,2024-07-06,17.3,15.0,20.0,0.0,20.4,48.0,1015.0,2024,7,6,00:00:00
918,2024-07-07,15.6,11.0,20.0,0.0,12.7,40.8,1016.2,2024,7,7,00:00:00
919,2024-07-08,16.9,13.0,20.0,1.5,11.1,33.3,1015.0,2024,7,8,00:00:00
920,2024-07-09,18.2,17.0,19.0,4.9,15.5,35.2,1014.9,2024,7,9,00:00:00
921,2024-07-10,19.1,17.0,21.0,1.7,14.5,29.6,1018.3,2024,7,10,00:00:00
922,2024-07-11,19.2,18.0,22.0,0.8,9.7,25.9,1019.8,2024,7,11,00:00:00
923,2024-07-12,19.4,16.0,23.0,0.0,11.8,38.9,1017.7,2024,7,12,00:00:00
924,2024-07-13,16.9,15.0,19.0,0.0,8.8,25.9,1013.0,2024,7,13,00:00:00
925,2024-07-14,18.3,15.0,22.0,3.4,14.0,42.6,1013.8,2024,7,14,00:00:00
926,2024-07-15,18.8,16.0,21.0,13.0,11.8,43.0,1016.4,2024,7,15,00:00:00
927,2024-07-16,17.6,14.0,21.0,0.0,10.6,37.0,1019.3,2024,7,16,00:00:00
928,2024-07-17,18.0,14.0,21.0,0.0,8.2,27.8,1017.0,2024,7,17,00:00:00
929,2024-07-18,18.9,16.0,22.0,0.0,11.1,29.6,1018.5,2024,7,18,00:00:00
930,2024-07-19,17.9,15.0,21.0,0.0,8.0,29.6,1019.3,2024,7,19,00:00:00
931,2024-07-20,19.3,17.0,22.0,0.9,10.2,25.9,1016.1,2024,7,20,00:00:00
932,2024-07-21,18.4,13.0,23.0,0.0,13.9,40.8,1016.9,2024,7,21,00:00:00
933,2024-07-22,24.0,14.0,33.0,0.0,9.2,32.0,1016.8,2024,7,22,00:00:00
934,2024-07-23,26.9,18.0,33.0,0.0,8.9,26.0,1016.9,2024,7,23,00:00:00
935,2024-07-24,21.6,17.0,27.0,0.0,8.1,24.1,1015.9,2024,7,24,00:00:00
936,2024-07-25,19.0,17.0,22.0,0.0,12.3,35.2,1013.0,2024,7,25,00:00:00
937,2024-07-26,18.9,16.0,24.0,0.0,11.8,37.0,1012.4,2024,7,26,00:00:00
938,2024-07-27,19.0,16.0,23.0,0.0,4.2,31.0,1013.1,2024,7,27,00:00:00
939,2024-07-28,20.2,17.0,28.0,0.0,7.2,22.2,1013.1,2024,7,28,00:00:00
940,2024-07-29,25.1,18.0,34.0,0.0,8.0,24.1,1013.3,2024,7,29,00:00:00
941,2024-07-30,24.7,19.0,28.0,0.0,11.2,41.0,1013.1,2024,7,30,00:00:00
942,2024-07-31,19.9,19.0,21.0,0.0,8.4,24.1,1016.4,2024,7,31,00:00:00
943,2024-08-01,19.6,18.0,22.0,0.0,11.0,33.3,1017.4,2024,8,1,00:00:00
944,2024-08-02,19.0,17.0,22.0,0.0,14.4,48.0,1016.7,2024,8,2,00:00:00
945,2024-08-03,19.1,13.0,24.0,0.0,9.8,35.2,1015.6,2024,8,3,00:00:00
946,2024-08-04,20.2,15.0,26.0,0.0,10.4,35.2,1014.5,2024,8,4,00:00:00
947,2024-08-05,19.4,15.0,25.0,0.0,15.0,40.0,1014.6,2024,8,5,00:00:00
948,2024-08-06,19.3,15.0,24.0,0.0,9.8,35.2,1013.8,2024,8,6,00:00:00
949,2024-08-07,19.5,15.0,25.0,0.0,8.0,33.3,1012.7,2024,8,7,00:00:00
950,2024-08-08,18.3,16.0,22.0,0.0,9.5,31.5,1014.6,2024,8,8,00:00:00
951,2024-08-09,19.8,17.0,24.0,0.0,8.1,27.8,1016.4,2024,8,9,00:00:00
952,2024-08-10,21.1,17.0,28.0,0.0,8.8,22.2,1014.1,2024,8,10,00:00:00
953,2024-08-11,19.0,17.0,22.0,0.0,10.9,24.1,1013.2,2024,8,11,00:00:00
954,2024-08-12,19.9,17.0,24.0,0.0,10.5,36.0,1015.2,2024,8,12,00:00:00
955,2024-08-13,19.5,17.0,22.0,2.0,7.7,24.1,1015.6,2024,8,13,00:00:00
956,2024-08-14,20.2,16.0,24.0,0.0,14.6,40.8,1016.5,2024,8,14,00:00:00
957,2024-08-15,21.2,14.0,30.0,0.0,9.7,33.3,1017.1,2024,8,15,00:00:00
958,2024-08-16,22.0,15.0,29.0,0.0,10.6,36.0,1017.0,2024,8,16,00:00:00
959,2024-08-17,20.3,16.0,25.0,0.0,15.4,42.0,1017.8,2024,8,17,00:00:00
960,2024-08-18,20.1,17.0,23.0,0.0,14.2,38.9,1017.4,2024,8,18,00:00:00
961,2024-08-19,18.7,16.0,22.0,0.0,11.5,38.0,1015.8,2024,8,19,00:00:00
962,2024-08-20,19.7,14.0,24.0,0.0,12.2,40.8,1016.3,2024,8,20,00:00:00
963,2024-08-21,20.7,15.0,28.0,0.0,8.5,27.8,1015.3,2024,8,21,00:00:00
964,2024-08-22,17.5,16.0,21.0,0.0,10.2,33.3,1017.4,2024,8,22,00:00:00
965,2024-08-23,19.4,16.0,24.0,0.0,9.2,31.0,1016.0,2024,8,23,00:00:00
966,2024-08-24,19.1,15.0,23.0,0.0,11.5,35.2,1015.7,2024,8,24,00:00:00
967,2024-08-25,18.1,10.0,25.0,0.0,12.1,40.8,1018.4,2024,8,25,00:00:00
968,2024-08-26,18.8,12.0,26.0,0.0,6.8,27.8,1016.9,2024,8,26,00:00:00
969,2024-08-27,17.2,15.0,21.0,0.0,9.8,31.5,1016.9,2024,8,27,00:00:00
970,2024-08-28,16.3,12.0,21.0,,6.1,33.3,1016.4,2024,8,28,00:00:00
971,2024-08-29,18.3,17.0,22.0,,7.6,35.2,1016.8,2024,8,29,00:00:00
972,2024-08-30,16.9,14.0,20.0,,7.5,29.6,1016.0,2024,8,30,00:00:00
973,2024-08-31,17.2,16.0,20.0,,11.1,29.6,1016.4,2024,8,31,00:00:00
974,2024-09-01,18.8,17.0,22.0,,6.5,27.8,1017.5,2024,9,1,00:00:00
975,2024-09-02,18.8,16.0,23.0,,13.8,38.0,1016.6,2024,9,2,00:00:00
976,2024-09-03,17.4,12.0,23.0,,15.6,40.0,1015.9,2024,9,3,00:00:00
977,2024-09-04,18.7,14.0,24.0,,18.0,44.5,1016.6,2024,9,4,00:00:00
978,2024-09-05,17.7,14.0,22.0,0.0,19.9,50.0,1012.7,2024,9,5,00:00:00
979,2024-09-06,14.5,9.0,19.0,0.0,9.8,33.3,1009.7,2024,9,6,00:00:00
980,2024-09-07,16.4,14.0,19.0,4.5,13.4,32.0,1011.5,2024,9,7,00:00:00
981,2024-09-08,15.6,11.0,20.0,0.0,6.3,25.9,1016.2,2024,9,8,00:00:00
982,2024-09-09,16.5,13.0,21.0,0.0,9.1,35.2,1020.2,2024,9,9,00:00:00
983,2024-09-10,16.3,12.0,23.0,0.0,7.1,37.0,1019.5,2024,9,10,00:00:00
984,2024-09-11,17.4,11.0,23.0,0.0,18.9,55.0,1019.9,2024,9,11,00:00:00
985,2024-09-12,18.4,15.0,22.0,0.0,18.6,42.6,1020.6,2024,9,12,00:00:00
986,2024-09-13,20.3,15.0,28.0,0.0,11.1,35.2,1019.3,2024,9,13,00:00:00
987,2024-09-14,20.9,15.0,28.0,0.0,16.2,42.0,1019.6,2024,9,14,00:00:00
988,2024-09-15,20.3,11.0,30.0,0.0,9.3,34.0,1017.9,2024,9,15,00:00:00
989,2024-09-16,24.9,19.0,33.0,0.0,14.9,44.0,1015.2,2024,9,16,00:00:00
990,2024-09-17,23.4,19.0,28.0,0.0,15.1,42.6,1010.7,2024,9,17,00:00:00
991,2024-09-18,20.6,16.0,23.0,0.0,14.7,39.0,1009.4,2024,9,18,00:00:00
992,2024-09-19,18.3,15.0,22.0,0.8,9.9,22.2,1010.9,2024,9,19,00:00:00
993,2024-09-20,18.4,16.0,23.0,0.5,6.7,20.4,1011.6,2024,9,20,00:00:00
994,2024-09-21,17.3,15.0,21.0,0.0,5.6,24.0,1013.0,2024,9,21,00:00:00
995,2024-09-22,16.8,14.0,20.0,0.0,7.5,26.0,1016.7,2024,9,22,00:00:00
996,2024-09-23,15.0,10.0,20.0,0.0,6.0,25.9,1018.1,2024,9,23,00:00:00
997,2024-09-24,17.2,15.0,19.0,13.4,16.5,31.5,1014.7,2024,9,24,00:00:00
998,2024-09-25,18.6,17.0,19.0,12.4,23.8,50.0,1011.6,2024,9,25,00:00:00
999,2024-09-26,19.0,16.0,21.0,36.7,19.8,50.0,1011.6,2024,9,26,00:00:00
1000,2024-09-27,16.0,13.0,18.0,0.1,14.4,37.0,1020.4,2024,9,27,00:00:00
1001,2024-09-28,14.5,8.0,22.0,0.0,8.1,34.0,1023.5,2024,9,28,00:00:00
1002,2024-09-29,17.0,12.0,22.0,0.0,8.8,23.0,1022.0,2024,9,29,00:00:00
1003,2024-09-30,18.4,15.0,23.0,0.0,8.6,29.0,1021.0,2024,9,30,00:00:00
1004,2024-10-01,18.9,18.0,20.0,3.5,14.4,31.5,1018.0,2024,10,1,00:00:00
1005,2024-10-02,18.9,18.0,19.0,8.4,12.3,31.5,1014.3,2024,10,2,00:00:00
1006,2024-10-03,18.5,18.0,21.0,1.3,6.5,22.2,1015.7,2024,10,3,00:00:00
1007,2024-10-04,18.8,17.0,21.0,0.0,6.2,20.4,1015.5,2024,10,4,00:00:00
